,volume,bid,ask,avg_bid,avg_ask,last_trade
586,3495.000,139.720,140.290,139.682,139.976,140.190
587,2045.000,140.140,140.360,139.859,140.165,140.180
588,3350.000,140.350,140.520,140.290,140.527,140.440
589,1081.000,140.720,141.000,140.637,140.865,141.030
590,666.000,140.470,140.750,140.656,140.897,140.590
591,1029.000,140.650,140.980,140.639,140.867,140.770
592,538.000,140.350,140.500,140.353,140.545,140.460
593,1686.000,140.420,140.850,140.520,140.717,140.420
594,708.000,140.230,140.400,139.892,140.215,139.830
595,1346.000,140.340,140.500,140.296,140.496,140.470
596,1919.000,140.430,140.670,140.367,140.551,140.570
597,716.000,140.720,141.010,140.718,140.939,140.940
598,2403.000,141.090,141.190,140.831,140.970,141.160
599,912.000,140.710,140.940,140.946,141.082,140.900
600,208.000,140.860,140.980,140.871,141.039,140.990
601,641.000,140.660,140.780,140.675,140.812,140.710
602,1185.000,140.460,140.580,140.625,140.785,140.560
603,746.000,140.210,140.400,140.367,140.503,140.490
604,1615.000,140.760,140.880,140.466,140.598,140.750
605,550.000,140.980,141.080,140.831,140.945,141.040
606,1299.000,140.880,141.010,140.932,141.082,140.970
607,1309.000,140.840,140.970,140.920,141.060,140.840
608,1026.000,140.990,141.060,140.885,141.021,141.020
609,1104.000,141.050,141.150,140.921,141.051,141.050
610,781.000,140.650,140.890,140.966,141.078,140.820
611,819.000,140.970,141.130,140.824,140.937,140.990
612,1721.000,141.130,141.300,141.108,141.220,141.270
613,1139.000,141.760,141.900,141.553,141.684,141.790
614,1371.000,141.580,141.790,141.748,141.879,141.640
615,616.000,141.540,141.630,141.512,141.641,141.590
616,1334.000,141.440,141.530,141.511,141.624,141.470
617,1067.000,141.690,141.810,141.561,141.681,141.720
618,1887.000,141.800,141.920,141.822,141.932,141.840
619,1525.000,141.410,141.540,141.578,141.684,141.460
620,2240.000,141.350,141.470,141.225,141.331,141.400
621,4735.000,141.010,141.100,141.316,141.392,141.030
622,5196.000,140.700,140.800,140.757,140.827,140.690
623,21917.000,140.860,140.870,140.853,140.904,140.890
624,6658.000,140.900,141.290,140.410,140.945,141.240
625,1423.000,139.460,139.790,140.156,140.525,139.850
626,2563.000,140.290,140.680,140.124,140.412,140.440
627,1329.000,140.280,140.520,140.195,140.453,140.280
628,1652.000,140.500,140.730,140.513,140.701,140.570
629,2542.000,140.850,141.000,140.726,140.915,140.990
630,1582.000,140.620,140.820,140.845,141.036,140.940
631,237.000,140.410,140.680,140.548,140.787,140.660
632,445.000,140.640,140.840,140.466,140.682,140.730
633,1593.000,140.680,140.810,140.620,140.812,140.760
634,689.000,140.630,140.850,140.682,140.867,140.900
635,1923.000,140.820,140.930,140.689,140.857,140.860
636,306.000,140.650,140.800,140.891,141.050,140.820
637,943.000,140.590,140.700,140.615,140.774,140.800
